Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,is_anomaly,revenue,cost,margin_pct,unit_price,discount_pct,order_year,order_month,order_quarter,ship_days,category_clean,sub_category_clean,region_clean,is_high_value_order,profit_tier
8913,CA-2017-102610,2017-11-04,2017-11-08,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,2,0.7,-2.97,False,3.564,6.534000000000001,-83.33333333333334,1.782,70.0,2017,2017-11,Q4 2017,4,Office Supplies,Binders,South,False,Loss
8914,CA-2017-102610,2017-11-04,2017-11-08,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421,South,OFF-LA-10002195,Office Supplies,Labels,Avery 481,4.928,2,0.2,1.7248,False,4.928,3.2032,35.0,2.464,20.0,2017,2017-11,Q4 2017,4,Office Supplies,Labels,South,False,High
8915,US-2016-144057,2016-05-09,2016-05-13,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",856.656,6,0.2,107.082,False,856.656,749.574,12.5,142.77599999999998,20.0,2016,2016-05,Q2 2016,4,Office Supplies,Storage,Central,True,Medium
8916,US-2016-144057,2016-05-09,2016-05-13,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,4,0.8,-20.4352,False,13.184,33.6192,-155.0,3.296,80.0,2016,2016-05,Q2 2016,4,Office Supplies,Binders,Central,False,Loss
8917,US-2016-144057,2016-05-09,2016-05-13,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,4,0.8,-131.7168,False,48.784,180.5008,-270.0,12.196,80.0,2016,2016-05,Q2 2016,4,Office Supplies,Appliances,Central,False,Loss
8918,US-2016-144057,2016-05-09,2016-05-13,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,76.64,2,0.2,26.824,False,76.64,49.816,35.0,38.32,20.0,2016,2016-05,Q2 2016,4,Office Supplies,Paper,Central,False,High
8919,US-2016-144057,2016-05-09,2016-05-13,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,6,0.8,-27.792,False,18.528,46.32,-150.00000000000003,3.0879999999999996,80.0,2016,2016-05,Q2 2016,4,Office Supplies,Binders,Central,False,Loss
8920,CA-2014-160276,2014-04-02,2014-04-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,2,0.0,46.1968,False,177.68,131.4832,26.0,88.84,0.0,2014,2014-04,Q2 2014,6,Furniture,Furnishings,South,False,High
8921,CA-2014-132983,2014-04-28,2014-05-03,Standard Class,DS-13180,David Smith,Corporate,United States,Jamestown,New York,14701,East,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2,0.0,57.5928,False,159.98,102.38719999999999,36.0,79.99,0.0,2014,2014-04,Q2 2014,5,Technology,Accessories,East,False,High
8922,CA-2016-145709,2016-10-04,2016-10-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,33134,South,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755,False,52.68,32.925,37.5,17.56,20.0,2016,2016-10,Q4 2016,4,Technology,Phones,South,False,High
8923,CA-2016-145709,2016-10-04,2016-10-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,33134,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,11.568,3,0.2,2.6028,False,11.568,8.9652,22.499999999999996,3.856,20.0,2016,2016-10,Q4 2016,4,Furniture,Furnishings,South,False,High
8924,CA-2017-133928,2017-06-11,2017-06-17,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Hickory,North Carolina,28601,South,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4.572,4,0.7,-3.81,False,4.572,8.382,-83.33333333333334,1.143,70.0,2017,2017-06,Q2 2017,6,Office Supplies,Binders,South,False,Loss
8925,CA-2016-168032,2016-01-30,2016-02-03,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,1439.968,4,0.2,143.9968,False,1439.968,1295.9712,10.0,359.992,20.0,2016,2016-01,Q1 2016,4,Technology,Phones,Central,True,Medium
8926,CA-2016-168032,2016-01-30,2016-02-03,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,1.728,3,0.8,-2.6784,False,1.728,4.4064,-155.0,0.576,80.0,2016,2016-01,Q1 2016,4,Office Supplies,Binders,Central,False,Loss
8927,CA-2016-168032,2016-01-30,2016-02-03,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,FUR-TA-10004256,Furniture,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,626.1,3,0.5,-538.446,False,626.1,1164.546,-86.0,208.70000000000002,50.0,2016,2016-01,Q1 2016,4,Furniture,Tables,Central,True,Loss
8928,CA-2015-143616,2015-09-27,2015-09-29,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0.0,25.792,False,99.2,73.408,26.0,19.84,0.0,2015,2015-09,Q3 2015,2,Office Supplies,Art,West,False,High
8929,US-2015-168704,2015-04-13,2015-04-17,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,4,0.3,-113.282,False,609.98,723.2620000000001,-18.57142857142857,152.495,30.0,2015,2015-04,Q2 2015,4,Furniture,Tables,Central,True,Loss
8930,US-2015-168704,2015-04-13,2015-04-17,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340,Central,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",211.372,2,0.3,-45.294,False,211.372,256.666,-21.428571428571423,105.686,30.0,2015,2015-04,Q2 2015,4,Furniture,Tables,Central,True,Loss
8931,US-2015-168704,2015-04-13,2015-04-17,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340,Central,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,239.976,3,0.2,17.9982,False,239.976,221.9778,7.5,79.992,20.0,2015,2015-04,Q2 2015,4,Technology,Phones,Central,True,Low
8932,CA-2017-143252,2017-12-18,2017-12-24,Standard Class,HE-14800,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,99.95,5,0.0,22.9885,False,99.95,76.9615,23.0,19.990000000000002,0.0,2017,2017-12,Q4 2017,6,Furniture,Furnishings,Central,False,High
8933,CA-2017-143252,2017-12-18,2017-12-24,Standard Class,HE-14800,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",29.34,3,0.0,10.8558,False,29.34,18.4842,37.0,9.78,0.0,2017,2017-12,Q4 2017,6,Technology,Accessories,Central,False,High
8934,CA-2016-102134,2016-03-14,2016-03-19,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Green Bay,Wisconsin,54302,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2,0.0,4.3524,False,16.74,12.387599999999999,26.000000000000007,8.37,0.0,2016,2016-03,Q1 2016,5,Furniture,Furnishings,Central,False,High
8935,CA-2017-130036,2017-08-27,2017-08-27,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,12.672,3,0.2,3.96,False,12.672,8.712,31.25,4.224,20.0,2017,2017-08,Q3 2017,0,Office Supplies,Paper,East,False,High
8936,CA-2017-130036,2017-08-27,2017-08-27,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,1119.888,14,0.2,209.979,False,1119.888,909.9089999999999,18.750000000000004,79.99199999999999,20.0,2017,2017-08,Q3 2017,0,Technology,Accessories,East,True,Medium
8937,CA-2015-134117,2015-12-17,2015-12-19,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,204.85,5,0.0,53.261,False,204.85,151.589,26.0,40.97,0.0,2015,2015-12,Q4 2015,2,Office Supplies,Art,West,False,High
8938,CA-2015-134117,2015-12-17,2015-12-19,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,135.984,2,0.2,16.998,False,135.984,118.986,12.5,67.992,20.0,2015,2015-12,Q4 2015,2,Technology,Phones,West,False,Medium
8939,CA-2015-134117,2015-12-17,2015-12-19,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",16.4,5,0.0,7.052,False,16.4,9.347999999999999,43.0,3.28,0.0,2015,2015-12,Q4 2015,2,Office Supplies,Art,West,False,High
8940,CA-2015-134117,2015-12-17,2015-12-19,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,92.96,2,0.2,31.374,False,92.96,61.586,33.75,46.48,20.0,2015,2015-12,Q4 2015,2,Office Supplies,Binders,West,False,High
8941,CA-2014-130918,2014-08-22,2014-08-24,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,North Miami,Florida,33161,South,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,7.632,3,0.2,-1.8126,False,7.632,9.4446,-23.75,2.544,20.0,2014,2014-08,Q3 2014,2,Office Supplies,Supplies,South,False,Loss
8942,CA-2016-159023,2016-11-03,2016-11-05,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,97206,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,7,0.7,-3.465,False,4.158,7.623,-83.33333333333333,0.5940000000000001,70.0,2016,2016-11,Q4 2016,2,Office Supplies,Binders,West,False,Loss
8943,CA-2016-159023,2016-11-03,2016-11-05,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,97206,West,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,179.991,3,0.7,-251.9874,False,179.991,431.9784,-140.0,59.99700000000001,70.0,2016,2016-11,Q4 2016,2,Technology,Machines,West,False,Loss
8944,CA-2017-111717,2017-10-10,2017-10-16,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,239.358,3,0.3,-47.8716,False,239.358,287.2296,-20.0,79.786,30.0,2017,2017-10,Q4 2017,6,Furniture,Chairs,Central,True,Loss
8945,CA-2014-154592,2014-12-07,2014-12-08,First Class,EH-14005,Erica Hernandez,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0.0,80.7912,False,164.88,84.08879999999999,49.00000000000001,54.96,0.0,2014,2014-12,Q4 2014,1,Office Supplies,Paper,West,False,High
8946,CA-2014-128622,2014-11-15,2014-11-17,Second Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94110,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0.0,3.285,False,10.95,7.664999999999999,30.000000000000004,3.65,0.0,2014,2014-11,Q4 2014,2,Office Supplies,Supplies,West,False,High
8947,CA-2017-148355,2017-12-24,2017-12-28,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,New Bedford,Massachusetts,2740,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,19.44,3,0.0,9.3312,False,19.44,10.1088,48.00000000000001,6.48,0.0,2017,2017-12,Q4 2017,4,Office Supplies,Paper,East,False,High
8948,CA-2017-148355,2017-12-24,2017-12-28,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,New Bedford,Massachusetts,2740,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",12.3,5,0.0,6.15,False,12.3,6.15,50.0,2.46,0.0,2017,2017-12,Q4 2017,4,Office Supplies,Binders,East,False,High
8949,CA-2014-132913,2014-12-24,2014-12-26,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,San Diego,California,92037,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,13.97,1,0.0,3.6322,False,13.97,10.337800000000001,26.0,13.97,0.0,2014,2014-12,Q4 2014,2,Office Supplies,Appliances,West,False,High
8950,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956,6,0.4,-249.3216,False,934.956,1184.2776,-26.666666666666668,155.826,40.0,2017,2017-12,Q4 2017,6,Furniture,Tables,South,True,Loss
8951,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,2,0.2,7.6154,False,46.864,39.248599999999996,16.25,23.432,20.0,2017,2017-12,Q4 2017,6,Technology,Accessories,South,False,Medium
8952,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,26.16,3,0.2,1.962,False,26.16,24.198,7.5,8.72,20.0,2017,2017-12,Q4 2017,6,Office Supplies,Storage,South,False,Low
8953,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,OFF-AR-10001419,Office Supplies,Art,Newell 325,23.128,7,0.2,2.891,False,23.128,20.237000000000002,12.5,3.304,20.0,2017,2017-12,Q4 2017,6,Office Supplies,Art,South,False,Medium
8954,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59.24,5,0.2,16.291,False,59.24,42.949,27.500000000000004,11.848,20.0,2017,2017-12,Q4 2017,6,Office Supplies,Appliances,South,False,High
8955,CA-2014-156790,2014-08-08,2014-08-10,Second Class,VG-21790,Vivek Gonzalez,Consumer,United States,Jacksonville,Florida,32216,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.456,4,0.2,-7.7728,False,155.456,163.22879999999998,-5.0,38.864,20.0,2014,2014-08,Q3 2014,2,Furniture,Bookcases,South,False,Loss
8956,CA-2014-126480,2014-09-20,2014-09-24,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,San Diego,California,92024,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2,0.0,3.852,False,8.56,4.708,44.99999999999999,4.28,0.0,2014,2014-09,Q3 2014,4,Office Supplies,Paper,West,False,High
8957,CA-2017-105620,2017-12-25,2017-12-28,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Hialeah,Florida,33012,South,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",21.0,3,0.2,5.775,False,21.0,15.225,27.500000000000004,7.0,20.0,2017,2017-12,Q4 2017,3,Furniture,Furnishings,South,False,High
8958,CA-2017-105620,2017-12-25,2017-12-28,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Hialeah,Florida,33012,South,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,120.0,2,0.5,-7.2,False,120.0,127.2,-6.000000000000001,60.0,50.0,2017,2017-12,Q4 2017,3,Technology,Machines,South,False,Loss
8959,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,299.96,5,0.2,37.495,False,299.96,262.465,12.5,59.992,20.0,2017,2017-11,Q4 2017,5,Technology,Phones,Central,True,Medium
8960,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,5,0.8,-179.776,False,67.84,247.616,-265.0,13.568000000000001,80.0,2017,2017-11,Q4 2017,5,Office Supplies,Appliances,Central,False,Loss
8961,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93,5,0.3,-24.398,False,853.93,878.328,-2.857142857142857,170.786,30.0,2017,2017-11,Q4 2017,5,Furniture,Chairs,Central,True,Loss
8962,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,18.688,4,0.2,3.7376,False,18.688,14.950399999999998,20.0,4.672,20.0,2017,2017-11,Q4 2017,5,Office Supplies,Art,Central,False,High
8963,CA-2016-157280,2016-11-05,2016-11-07,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,0.0,71.2296,False,273.96,202.73039999999997,26.000000000000007,136.98,0.0,2016,2016-11,Q4 2016,2,Furniture,Furnishings,South,True,High
8964,CA-2016-157280,2016-11-05,2016-11-07,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,89.97,3,0.0,18.8937,False,89.97,71.0763,21.0,29.99,0.0,2016,2016-11,Q4 2016,2,Technology,Accessories,South,False,High
8965,CA-2016-157280,2016-11-05,2016-11-07,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0.0,75.68,False,756.8,681.1199999999999,10.000000000000002,151.35999999999999,0.0,2016,2016-11,Q4 2016,2,Furniture,Furnishings,South,True,Medium
8966,CA-2017-106691,2017-11-06,2017-11-12,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.248,2,0.8,-1.9344,False,1.248,3.1824,-154.99999999999997,0.624,80.0,2017,2017-11,Q4 2017,6,Office Supplies,Binders,Central,False,Loss
8967,CA-2016-134180,2016-11-03,2016-11-07,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,72.0,1,0.2,14.4,False,72.0,57.6,20.0,72.0,20.0,2016,2016-11,Q4 2016,4,Technology,Accessories,East,False,High
8968,CA-2016-134180,2016-11-03,2016-11-07,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,470.155,7,0.3,-13.433,False,470.155,483.58799999999997,-2.857142857142857,67.16499999999999,30.0,2016,2016-11,Q4 2016,4,Furniture,Chairs,East,True,Loss
8969,CA-2014-166730,2014-12-30,2015-01-01,First Class,DD-13570,Dorothy Dickinson,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,39.128,1,0.2,-8.8038,False,39.128,47.9318,-22.5,39.128,20.0,2014,2014-12,Q4 2014,2,Office Supplies,Storage,South,False,Loss
8970,CA-2017-157469,2017-12-02,2017-12-07,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,44107,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.728,9,0.2,1.7262,False,19.728,18.001800000000003,8.75,2.192,20.0,2017,2017-12,Q4 2017,5,Office Supplies,Art,East,False,Low
8971,CA-2017-157469,2017-12-02,2017-12-07,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,44107,East,TEC-PH-10004531,Technology,Phones,AT&T CL2909,151.188,2,0.4,-25.198,False,151.188,176.386,-16.666666666666668,75.594,40.0,2017,2017-12,Q4 2017,5,Technology,Phones,East,False,Loss
8972,CA-2017-122308,2017-03-24,2017-03-28,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,2,0.1,60.392,False,271.764,211.372,22.222222222222225,135.882,10.0,2017,2017-03,Q1 2017,4,Furniture,Chairs,East,True,High
